NAME_GARMIN,CATEGORY_GARMIN,Name,Detailed,Body parts,Image 1,Image 2,URL,Chest,Triceps,Delts,Abs,Pecs,Shoulders,Hips,Quads,Glutes,Back,Calves,Total Body,Legs,Obliques,Core,Upper Back,Lower Back,Hamstrings,Biceps,Spinal Erectors,Traps,Arms,Lats,Difficulty,Equipment,Nothing,Bench,Barbell,Dumbbells,Kettlebells,Sliding Discs,Box,Dip Device,Squat Rack,Jump Rope,Mat,Ab Wheel,Weight Plates,Swiss Ball,Cable Machine,Cable Attachment,Pull-up Bar,Focus,Description,Image1url,Image2url
WEIGHTED_JUMPING_PULL_UPS,PULL_UP,Weighted Jumping Pull Ups,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_KIPPING_PULL_UP,PULL_UP,Weighted Kipping Pull Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_L_PULL_UP,PULL_UP,Weighted L Pull Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_MIXED_GRIP_CHIN_UP,PULL_UP,Weighted Mixed Grip Chin Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_MIXED_GRIP_PULL_UP,PULL_UP,Weighted Mixed Grip Pull Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_PULL_UP,PULL_UP,Weighted Pull Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_TOWEL_PULL_UP,PULL_UP,Weighted Towel Pull Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_WIDE_GRIP_PULL_UP,PULL_UP,Weighted Wide Grip Pull Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WIDE_GRIP_PULL_UP,PULL_UP,Wide Grip Pull Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
_30_DEGREE_LAT_PULLDOWN,PULL_UP,30 Degree Lat Pull down,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
ALTERNATING_HANDS_MEDICINE_BALL_PUSH_UP,PUSH_UP,Alternating Hands Medicine Ball Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
ALTERNATING_STAGGERED_PUSH_UP,PUSH_UP,Alternating Staggered Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
BOSU_BALL_PUSH_UP,PUSH_UP,Bosu Ball Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
CHEST_PRESS_WITH_BAND,PUSH_UP,Chest Press With Band,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
CLAPPING_PUSH_UP,PUSH_UP,Clapping Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
CLOSE_GRIP_MEDICINE_BALL_PUSH_UP,PUSH_UP,Close Grip Medicine Ball Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
CLOSE_HANDS_PUSH_UP,PUSH_UP,Close Hands Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
DECLINE_PUSH_UP,PUSH_UP,Decline Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
DIAMOND_PUSH_UP,PUSH_UP,Diamond Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
EXPLOSIVE_CROSSOVER_PUSH_UP,PUSH_UP,Explosive Crossover Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
EXPLOSIVE_PUSH_UP,PUSH_UP,Explosive Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
FEET_ELEVATED_SIDE_TO_SIDE_PUSH_UP,PUSH_UP,Feet Elevated Side To Side Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
HANDSTAND_PUSH_UP,PUSH_UP,Handstand Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
HAND_RELEASE_PUSH_UP,PUSH_UP,Hand Release Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
INCLINE_PUSH_UP,PUSH_UP,Incline Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
ISOMETRIC_EXPLOSIVE_PUSH_UP,PUSH_UP,Isometric Explosive Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
JUDO_PUSH_UP,PUSH_UP,Judo Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
KNEELING_PUSH_UP,PUSH_UP,Kneeling Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
MEDICINE_BALL_CHEST_PASS,PUSH_UP,Medicine Ball Chest Pass,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
MEDICINE_BALL_PUSH_UP,PUSH_UP,Medicine Ball Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
ONE_ARM_PUSH_UP,PUSH_UP,One Arm Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
PARALLETTE_HANDSTAND_PUSH_UP,PUSH_UP,Parallette Handstand Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
PUSH_UP_AND_ROW,PUSH_UP,Push Up And Row,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
PUSH_UP_PLUS,PUSH_UP,Push Up Plus,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
PUSH_UP_WITH_FEET_ON_SWISS_BALL,PUSH_UP,Push Up With Feet On Swiss Ball,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
PUSH_UP_WITH_ONE_HAND_ON_MEDICINE_BALL,PUSH_UP,Push Up With One Hand On Medicine Ball,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
RING_HANDSTAND_PUSH_UP,PUSH_UP,Ring Handstand Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
RING_PUSH_UP,PUSH_UP,Ring Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
SHOULDER_PUSH_UP,PUSH_UP,Shoulder Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
SINGLE_ARM_MEDICINE_BALL_PUSH_UP,PUSH_UP,Single Arm Medicine Ball Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
SPIDERMAN_PUSH_UP,PUSH_UP,Spiderman Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
STACKED_FEET_PUSH_UP,PUSH_UP,Stacked Feet Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
STAGGERED_HANDS_PUSH_UP,PUSH_UP,Staggered Hands Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
SUSPENDED_PUSH_UP,PUSH_UP,Suspended Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
SWISS_BALL_PUSH_UP,PUSH_UP,Swiss Ball Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
SWISS_BALL_PUSH_UP_PLUS,PUSH_UP,Swiss Ball Push Up Plus,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
TRIPLE_STOP_PUSH_UP,PUSH_UP,Triple Stop Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_ALTERNATING_HANDS_MEDICINE_BALL_PUSH_UP,PUSH_UP,Weighted Alternating Hands Medicine Ball Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_ALTERNATING_STAGGERED_PUSH_UP,PUSH_UP,Weighted Alternating Staggered Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_BOSU_BALL_PUSH_UP,PUSH_UP,Weighted Bosu Ball Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_CLAPPING_PUSH_UP,PUSH_UP,Weighted Clapping Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_CLOSE_GRIP_MEDICINE_BALL_PUSH_UP,PUSH_UP,Weighted Close Grip Medicine Ball Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_CLOSE_HANDS_PUSH_UP,PUSH_UP,Weighted Close Hands Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_DECLINE_PUSH_UP,PUSH_UP,Weighted Decline Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_DIAMOND_PUSH_UP,PUSH_UP,Weighted Diamond Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_EXPLOSIVE_CROSSOVER_PUSH_UP,PUSH_UP,Weighted Explosive Crossover Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_EXPLOSIVE_PUSH_UP,PUSH_UP,Weighted Explosive Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_FEET_ELEVATED_SIDE_TO_SIDE_PUSH_UP,PUSH_UP,Weighted Feet Elevated Side To Side Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_HANDSTAND_PUSH_UP,PUSH_UP,Weighted Handstand Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_HAND_RELEASE_PUSH_UP,PUSH_UP,Weighted Hand Release Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_INCLINE_PUSH_UP,PUSH_UP,Weighted Incline Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_ISOMETRIC_EXPLOSIVE_PUSH_UP,PUSH_UP,Weighted Isometric Explosive Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_JUDO_PUSH_UP,PUSH_UP,Weighted Judo Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_KNEELING_PUSH_UP,PUSH_UP,Weighted Kneeling Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_MEDICINE_BALL_PUSH_UP,PUSH_UP,Weighted Medicine Ball Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_ONE_ARM_PUSH_UP,PUSH_UP,Weighted One Arm Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_PARALLETTE_HANDSTAND_PUSH_UP,PUSH_UP,Weighted Parallette Handstand Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_PUSH_UP,PUSH_UP,Weighted Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_PUSH_UP_AND_ROW,PUSH_UP,Weighted Push Up And Row,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_PUSH_UP_PLUS,PUSH_UP,Weighted Push Up Plus,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_PUSH_UP_WITH_FEET_ON_SWISS_BALL,PUSH_UP,Weighted Push Up With Feet On Swiss Ball,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_PUSH_UP_WITH_ONE_HAND_ON_MEDICINE_BALL,PUSH_UP,Weighted Push Up With One Hand On Medicine Ball,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_RING_HANDSTAND_PUSH_UP,PUSH_UP,Weighted Ring Handstand Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_SHOULDER_PUSH_UP,PUSH_UP,Weighted Shoulder Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_SINGLE_ARM_MEDICINE_BALL_PUSH_UP,PUSH_UP,Weighted Single Arm Medicine Ball Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_SPIDERMAN_PUSH_UP,PUSH_UP,Weighted Spiderman Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_STACKED_FEET_PUSH_UP,PUSH_UP,Weighted Stacked Feet Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_STAGGERED_HANDS_PUSH_UP,PUSH_UP,Weighted Staggered Hands Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_SUSPENDED_PUSH_UP,PUSH_UP,Weighted Suspended Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_SWISS_BALL_PUSH_UP,PUSH_UP,Weighted Swiss Ball Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_SWISS_BALL_PUSH_UP_PLUS,PUSH_UP,Weighted Swiss Ball Push Up Plus,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_TRIPLE_STOP_PUSH_UP,PUSH_UP,Weighted Triple Stop Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_T_PUSH_UP,PUSH_UP,Weighted T Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_WIDE_HANDS_PUSH_UP,PUSH_UP,Weighted Wide Hands Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WIDE_HANDS_PUSH_UP,PUSH_UP,Wide Hands Push Up,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
BARBELL_STRAIGHT_LEG_DEADLIFT_TO_ROW,ROW,Barbell Straight Leg Deadlift To Row,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
ELEVATED_FEET_INVERTED_ROW,ROW,Elevated Feet Inverted Row,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
FACE_PULL_WITH_EXTERNAL_ROTATION,ROW,Face Pull With External Rotation,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
INVERTED_ROW_WITH_FEET_ON_SWISS_BALL,ROW,Inverted Row With Feet On Swiss Ball,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
KETTLEBELL_ROW,ROW,Kettlebell Row,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
MODIFIED_INVERTED_ROW,ROW,Modified Inverted Row,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
NEUTRAL_GRIP_ALTERNATING_DUMBBELL_ROW,ROW,Neutral Grip Alternating Dumbbell Row,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
ONE_LEGGED_DUMBBELL_ROW,ROW,One Legged Dumbbell Row,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
ROPE_HANDLE_CABLE_ROW,ROW,Rope Handle Cable Row,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
ROW,ROW,Row,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
SEATED_CABLE_ROW,ROW,Seated Cable Row,0,"Back, Biceps, Shoulders, Abs",,,,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Intermediate,"Cable Machine, Cable Attachment",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Strength,,,
SEATED_DUMBBELL_ROW,ROW,Seated Dumbbell Row,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
SINGLE_ARM_CABLE_ROW,ROW,Single Arm Cable Row,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
SINGLE_ARM_CABLE_ROW_AND_ROTATION,ROW,Single Arm Cable Row And Rotation,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
SINGLE_ARM_INVERTED_ROW,ROW,Single Arm Inverted Row,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
